ACT Code	High School	State	Active
444440	MALAKOFF HIGH SCHOOL	TX	N
444453	EXCELL HIGH SCHOOL	TX	N
444455	MANOR HIGH SCHOOL	TX	N
444460	MANSFIELD HIGH SCHOOL	TX	N
444461	MANSFIELD SUMMIT HIGH SCHOOL	TX	N
444462	SOUTHRIDGE CHRISTIAN SCHOOL	TX	Y
444465	THREE WAY HIGH SCHOOL	TX	N
444470	MARATHON HIGH SCHOOL	TX	N
444471	FAITH ACADEMY OF MARBLE FALLS	TX	N
444475	MARBLE FALLS HIGH SCHOOL	TX	N
444480	MARFA HIGH SCHOOL	TX	N
444490	MARION HIGH SCHOOL	TX	N
444500	MARLIN HIGH SCHOOL	TX	N
444511	GRACE BAPTIST SCHOOL	TX	Y
444520	MARSHALL SENIOR HIGH SCHOOL	TX	N
444522	CHURCH IN MARSHALL SCHOOL	TX	N
444525	ANDERSON HIGH SCHOOL	TX	Y
444527	TRINITY EPISCOPAL SCHOOL	TX	Y
444535	MART HIGH SCHOOL	TX	N
444536	MCLENNAN CNTY ST JUV CORR FAC	TX	N
444540	MARTINSVILLE SCHOOL	TX	N
444543	GRACE CHRISTIAN SCHOOL	TX	N
444545	MASON HIGH SCHOOL	TX	N
444555	MOTLEY COUNTY HIGH SCHOOL	TX	N
444560	MATHIS HIGH SCHOOL	TX	N
444565	MAUD HIGH SCHOOL	TX	N
444575	MAY HIGH SCHOOL	TX	N
444580	MAYDELLE HIGH SCHOOL	TX	Y
444585	MAYPEARL HIGH SCHOOL	TX	N
444590	MCADOO HIGH SCHOOL	TX	Y
444591	CHILDREN OF THE SUN CHART SCH	TX	N
444592	GOOD SHEPHERD CHRISTIAN SCHOOL	TX	Y
444593	AMERICAN SCH FND OF MONTERREY	TX	Y
444595	MCALLEN HIGH SCHOOL	TX	N
444596	MCALLEN MEMORIAL HIGH SCHOOL	TX	N
444599	NIKKI ROWE HIGH SCHOOL	TX	N
444600	OPTIONS HS AT LAMAR ACADEMY	TX	N
444602	SENTRY TECH PREPARATORY HS	TX	N
444603	SOUTH TEXAS CHRISTIAN ACADEMY	TX	N
444605	MCCAMEY HIGH SCHOOL	TX	N
444610	MCCAULLEY HIGH SCHOOL	TX	Y
444611	CLEAR FORK COOP	TX	Y
444620	MCGREGOR HIGH SCHOOL	TX	N
444627	ACT ACADEMY THE	TX	N
444629	MCKINNEY LEARNING CENTER	TX	N
444630	MCKINNEY HIGH SCHOOL	TX	N
444631	MCKINNEY CHRISTIAN ACADEMY	TX	N
444632	MCKINNEY HIGH SCHOOL NORTH	TX	N
444635	MCLEAN HIGH SCHOOL	TX	N
444638	SERENITY HIGH SCHOOL	TX	N
444640	MCLEOD HIGH SCHOOL	TX	N
444645	MEADOW HIGH SCHOOL	TX	N
444650	MEDINA HIGH SCHOOL	TX	N
444655	MEGARGEL HIGH SCHOOL	TX	N
444659	MELISSA HIGH SCHOOL	TX	N
444665	MEMPHIS HIGH SCHOOL	TX	N
444670	MENARD HIGH SCHOOL	TX	N
444679	LIVING WORD CHRISTIAN ACADEMY	TX	N
444680	MERCEDES HIGH SCHOOL	TX	N
444682	SCIENCE ACAD OF SOUTH TEXAS	TX	N
444685	MERIDIAN HIGH SCHOOL	TX	N
444690	BLAND HIGH SCHOOL	TX	N
444695	MERKEL HIGH SCHOOL	TX	N
444705	IRION COUNTY HIGH SCHOOL	TX	N
444706	CALVARY TEMPLE CHRISTIAN ACAD	TX	N
444707	MESQUITE CHRISTIAN ACADEMY	TX	N
444708	MESQUITE ACADEMY	TX	N
444709	GRACE FELLOWSHIP CHRISTIAN SCH	TX	N
444710	MESQUITE HIGH SCHOOL	TX	N
444711	DR JOHN D HORN HIGH SCHOOL	TX	N
444712	NORTH MESQUITE HIGH SCHOOL	TX	N
444713	POTEET HIGH SCHOOL	TX	N
444714	WEST MESQUITE HIGH SCHOOL	TX	N
444715	IGLESIA DE ORACION Y ALABAZA	TX	N
444719	LANDMARK CHRISTIAN ACADEMY	TX	N
444720	MEXIA HIGH SCHOOL	TX	N
444730	MIAMI HIGH SCHOOL	TX	N
444735	CARVER HIGH SCHOOL	TX	Y
444736	EAGLE ACADEMY-MIDLAND	TX	N
444737	RICHARD MILBURN ALT HS-MIDLAND	TX	N
444738	GREENWOOD HIGH SCHOOL	TX	N
444739	MIDLAND CLASSICAL ACADEMY	TX	N
444740	MIDLAND HIGH SCHOOL	TX	N
444741	MIDLAND BAPTIST ACADEMY	TX	N
444742	MIDLAND CHRISTIAN SCHOOL	TX	N
444743	ROBERT E LEE HIGH SCHOOL	TX	N
444744	TRINITY SCHOOL OF MIDLAND	TX	N
444746	PERMIAN BASIN HIGH SCHOOL	TX	Y
444748	VIOLA M COLEMAN HIGH SCHOOL	TX	N
444750	MIDLOTHIAN HIGH SCHOOL	TX	N
444758	MARANATHA CHRISTIAN ACADEMY	TX	Y
444760	MILANO HIGH SCHOOL	TX	N
444765	MILES HIGH SCHOOL	TX	N
444773	CHURCH ON THE ROCK-THE ACADEMY	TX	Y
444780	MILFORD HIGH SCHOOL	TX	N
444790	MILLSAP HIGH SCHOOL	TX	N
444811	MINEOLA CHRISTIAN ACADEMY	TX	N
444812	MINEOLA HIGH SCHOOL	TX	N
444813	COMMUNITY CHRISTIAN SCHOOL	TX	Y
444815	MINERAL WELLS HIGH SCHOOL	TX	N
444825	MIRANDO HIGH SCHOOL	TX	N
444828	FAITH CHRISTIAN ACADEMY	TX	N
444829	ONE STOP MULTI SRV CHARTER SCH	TX	N
444830	MISSION HIGH SCHOOL	TX	N
444832	VALLEY CHRISTIAN SCHOOL	TX	Y
444835	SHARYLAND HIGH SCHOOL	TX	N
444838	VETERANS MEMORIAL HIGH SCHOOL	TX	N
444841	THURGOOD MARSHALL	TX	N
444845	MOBEETIE HIGH SCHOOL	TX	Y
444855	MONAHANS SENIOR HIGH SCHOOL	TX	N
444858	WEST TEXAS CHRISTIAN ACADEMY	TX	N
444860	BARBERS HILL HIGH SCHOOL	TX	N
444862	MARANATHA CHRISTIAN ACADEMY	TX	N
444864	ALPHA ACADEMY	TX	N
444865	MONTGOMERY HIGH SCHOOL	TX	N
444875	MOODY HIGH SCHOOL	TX	N
444880	MORAN HIGH SCHOOL	TX	N
444885	MORGAN INDEPENDENT SCHOOL	TX	N
444895	MORTON HIGH SCHOOL	TX	N
444905	MOULTON HIGH SCHOOL	TX	N
444910	MT CALM HIGH SCHOOL	TX	Y
444920	MOUNT ENTERPRISE HIGH SCHOOL	TX	N
444930	MOUNT PLEASANT HIGH SCHOOL	TX	N
444931	MOUNT PLEASANT CHRISTIAN ACAD	TX	N
444932	CHAPEL HILL HIGH SCHOOL	TX	N
444933	SOUTH JEFFERSON CHRISTIAN ACAD	TX	Y
444935	MOUNT VERNON HIGH SCHOOL	TX	N
444940	VICTORY CHRISTIAN ACADEMY	TX	Y
444945	MUENSTER HIGH SCHOOL	TX	N
444950	SACRED HEART HIGH SCHOOL	TX	N
444955	MULESHOE HIGH SCHOOL	TX	N
444957	NEW COVENANT CHRISTIAN ACADEMY	TX	Y
444960	MULLIN HIGH SCHOOL	TX	N
444965	MUNDAY HIGH SCHOOL	TX	N
444968	MUMFORD HIGH SCHOOL	TX	N
444970	CAMPBELL HIGH SCHOOL	TX	Y
444975	CENTRAL HEIGHTS HIGH SCHOOL	TX	N
444978	GREATER FAITH CHRISTIAN ACAD	TX	N
444980	NACOGDOCHES HIGH SCHOOL	TX	N
444981	NORTHWOOD BAPTIST ACADEMY	TX	N
444982	STALLINGS DRIVE CHRISTIAN SCH	TX	N
444986	CHRISTIAN LIFE ACADEMY	TX	N
444990	PAUL H PEWITT HIGH SCHOOL	TX	N
444995	NATALIA HIGH SCHOOL	TX	N
445002	CHRISTIAN HI-TECH LEARNING CTR	TX	N
445005	NAVASOTA HIGH SCHOOL	TX	N
445010	NAZARETH SCHOOL	TX	N
445013	MID-COUNTY CHRISTIAN ACADEMY	TX	Y
445015	NECHES HIGH SCHOOL	TX	N
445024	NEDERLAND BAPTIST SC	TX	Y
445025	NEDERLAND HIGH SCHOOL	TX	N
445030	NEEDVILLE HIGH SCHOOL	TX	N
445032	BRAZOS RIVER CHARTER SCHOOL	TX	N
445035	COMMUNITY HIGH SCHOOL	TX	N
445039	HOLY HIGHWAY CHRISTIAN ACADEMY	TX	N
445040	CENTRAL HIGH SCHOOL	TX	Y
445045	NEW BOSTON HIGH SCHOOL	TX	N
445048	NANCY NEY CHARTER SCHOOL	TX	N
445049	BIBLE BAPTIST ACADEMY	TX	Y
445050	CALVARY BAPTIST ACADEMY	TX	N
445051	CALVARY CHRISTIAN ACADEMY	TX	Y
445052	COMAL LEADERSHIP INSTITUTE	TX	N
445053	CANYON HIGH SCHOOL	TX	N
445054	CHRISTIAN CORRAL ACADEMY	TX	Y
445055	NEW BRAUNFELS SR HIGH SCHOOL	TX	N
445056	SMITHSON VALLEY HIGH SCHOOL	TX	N
445057	FREEDOM FELLOWSHIP SCHOOL	TX	Y
445058	NEW BRAUNFELS CHRISTIAN ACAD	TX	N
445059	DAYSPRING CHRISTIAN SCHOOL	TX	N
445060	NEW CANEY HIGH SCHOOL	TX	N
445065	NEWCASTLE HIGH SCHOOL	TX	N
445070	NEW DEAL HIGH SCHOOL	TX	N
445080	WEST RUSK COUNTY HIGH SCHOOL	TX	N
445085	NEW SUMMERFIELD HIGH SCHOOL	TX	N
445090	KERR HIGH SCHOOL	TX	Y
445095	NEWTON HIGH SCHOOL	TX	N
445100	NEW WAVERLY HIGH SCHOOL	TX	N
445105	NIXON-SMILEY HIGH SCHOOL	TX	N
445110	NOCONA HIGH SCHOOL	TX	N
445115	PRAIRIE VALLEY HIGH SCHOOL	TX	N
445120	DIVIDE RURAL HIGH SCHOOL	TX	Y
445125	NORDHEIM HIGH SCHOOL	TX	N
445135	NORMANGEE HIGH SCHOOL	TX	N
445137	BIRDVILLE HIGH SCHOOL	TX	N
445140	NORTH ZULCH HIGH SCHOOL	TX	N
445150	NOVICE HIGH SCHOOL	TX	N
445165	OAKWOOD HIGH SCHOOL	TX	N
445175	CARNEY HIGH SCHOOL	TX	Y
445185	ODEM HIGH SCHOOL	TX	N
445186	SAN PATRICIO CHRISTIAN SCHOOL	TX	N
445189	AIM HIGH HIGH SCHOOL	TX	N
445190	ECTOR COUNTY ISD CAREER CENTER	TX	N
445191	GRACE CHRISTIAN SCHOOL	TX	N
445192	ECTOR HIGH SCHOOL	TX	Y
445193	FREEDOM CHRISTIAN SCHOOL	TX	Y
445194	GLAD TIDINGS CHRISTIAN ACADEMY	TX	Y
445195	ODESSA SENIOR HIGH SCHOOL	TX	N
445196	YUKON HEIGHTS BAPTIST ACADEMY	TX	Y
445197	PERMIAN HIGH SCHOOL	TX	N
445198	SHERWOOD CHRISTIAN ACADEMY	TX	N
445199	PERMIAN BASIN CHRISTIAN SCHOOL	TX	N
445200	O'DONNELL HIGH SCHOOL	TX	N
445201	CALVARY CHRISTIAN ACADEMY	TX	N
445205	OGLESBY HIGH SCHOOL	TX	N
445220	OLD GLORY RURAL HIGH SCHOOL	TX	Y
445223	ONALASKA JR SR HIGH SCHOOL	TX	N
445225	OLNEY HIGH SCHOOL	TX	N
445230	OLTON HIGH SCHOOL	TX	N
445232	PINE FOREST CHRISTIAN ACADEMY	TX	N
445235	COMMUNITY CHRISTIAN SCHOOL	TX	N
445237	CORNERSTONE BAPTIST SCHOOL	TX	Y
445240	LITTLE CYPRESS-MAURICEVILLE HS	TX	N
445245	LUTCHER STARK SR H S	TX	Y
445258	WEST ORANGE-STARK HIGH SCH	TX	N
445260	ORANGEFIELD HIGH SCHOOL	TX	N
445265	ORANGE GROVE HIGH SCHOOL	TX	N
445274	NEW HOPE CHRISTIAN ACADEMY	TX	N
445275	ORE CITY HIGH SCHOOL	TX	N
445285	LEVERETTS CHAPEL HIGH SCHOOL	TX	N
445287	OVERTON HIGH SCHOOL	TX	N
445290	OZONA HIGH SCHOOL	TX	N
445295	PADUCAH HIGH SCHOOL	TX	N
445300	PAINT ROCK HIGH SCHOOL	TX	N
445305	PALACIOS HIGH SCHOOL	TX	N
445320	LANDMARK ACADEMY	TX	N
445324	PALESTINE CHRISTIAN ACADEMY	TX	Y
445325	PALESTINE HIGH SCHOOL	TX	N
445328	WESTWOOD HIGH SCHOOL	TX	N
445329	WESLEY CHRISTIAN ACADEMY	TX	Y
445340	PALMER HIGH SCHOOL	TX	N
445348	PAMPA ACADEMY OF CHRISTIAN ED	TX	N
445349	PAMPA CHRISTIAN SCHOOL	TX	N
445350	PAMPA HIGH SCHOOL	TX	N
445355	PANHANDLE HIGH SCHOOL	TX	N
445360	PARADISE HIGH SCHOOL	TX	N
445363	CHISUM HIGH SCHOOL	TX	N
445364	CHRISTIAN FELLOWSHIP ACADEMY	TX	N
445365	LAMAR CHRISTIAN ACADEMY	TX	N
445367	PATHWAY CHRISTIAN ACADEMY	TX	N
445368	PARIS CHRISTIAN SCHOOL	TX	Y
445369	VICTORY BAPTIST ACADEMY	TX	Y
445370	PARIS HIGH SCHOOL	TX	N
445371	HARVEST CHRISTIAN ACADEMY	TX	N
445372	GREENWOOD BAPT ACAD	TX	Y
445373	SAM RAYBURN HIGH SCHOOL	TX	N
445374	APOSTOLIC CHRISTIAN ACADEMY	TX	N
445375	PASADENA HIGH SCHOOL	TX	N
445376	PASADENA CHRSTN SCH	TX	Y
445377	FAIRMONT CHRISTIAN ACADEMY	TX	N
445378	AGAPE CHRISTIAN ACADEMY	TX	N
445379	SOUTHMORE BAPT CHRH CHRSTN SCH	TX	Y
445380	FIRST BAPTIST CHRISTIAN ACAD	TX	N
445381	APOSTOLIC LIGHTHOUSE ACADEMY	TX	N
445382	FAITH CHRISTIAN ACADEMY	TX	N
445383	TEGELER CAREER CENTER	TX	N
445385	ROYAL HIGH SCHOOL	TX	N
445390	PRAIRILAND HIGH SCHOOL	TX	N
445395	PAWNEE HIGH SCHOOL	TX	Y
445405	FAITH BAPTIST ACADEMY	TX	Y
445406	HOPE CHRISTIAN LEARNING CENTER	TX	N
445409	PEARLAND CHRISTIAN ACADEMY	TX	Y
445410	PEARLAND HIGH SCHOOL	TX	N
445415	PEARSALL HIGH SCHOOL	TX	N
445425	PEASTER HIGH SCHOOL	TX	N
445438	TRINITY CHRISTIAN ACADEMY	TX	Y
445440	PECOS HIGH SCHOOL	TX	N
445445	PENELOPE HIGH SCHOOL	TX	N
445460	PEP HIGH SCHOOL	TX	Y
445465	PERRIN-WHITT HIGH SCHOOL	TX	N
445470	PERRYTON HIGH SCHOOL	TX	N
445475	PETERSBURG HIGH SCHOOL	TX	N
445480	PETROLIA HIGH SCHOOL	TX	N
445484	TOP TEXAS ACCELERATED EDUC CTR	TX	N
445490	PETTUS HIGH SCHOOL	TX	N
445495	WEST LAMAR HIGH SCHOOL	TX	Y
445499	HENDRICKSON HIGH SCHOOL	TX	N
445500	PFLUGERVILLE HIGH SCHOOL	TX	N
445501	ORATORY ATHENAEUM UNIV PREP	TX	N
445502	BUELL CENTRAL HIGH SCHOOL	TX	N
445503	GRACE CHRISTIAN SCHOOL	TX	N
445504	EAGLE ACADEMY-PHARR	TX	N
445505	PHARR-SAN JUAN-ALAMO HIGH SCH	TX	N
445506	PHARR-SAN JUAN-ALAMO	TX	N
445507	VALLEY VIEW HIGH SCHOOL	TX	N
445510	PHILLIPS HIGH SCHOOL	TX	Y
445519	HOLY HIGHWAY CHRISTIAN ACADEMY	TX	N
445520	PILOT POINT HIGH SCHOOL	TX	N
445530	WEST SABINE HIGH SCHOOL	TX	N
445531	NEW HOPE CHRISTIAN SCHOOL	TX	N
445540	PITTSBURG HIGH SCHOOL	TX	N
445545	PLAINS HIGH SCHOOL	TX	N
445551	HOUSTON SCHOOL	TX	N
445552	CALVARY CHRISTIAN ACADEMY	TX	Y
445553	CHRISTIAN LIFE ACADEMY	TX	Y
445554	PLAINVIEW CHRISTIAN ACADEMY	TX	N
445555	PLAINVIEW HIGH SCHOOL	TX	N
445556	GATEWAY CHRISTIAN SCHOOLS	TX	Y
445557	BETHANY CHRISTIAN SCHOOL	TX	N
445560	FRONT RANGE HIGH SCHOOL	TX	N
445561	SHEPTON HIGH SCHOOL	TX	N
445562	MONTGOMERY CHRISTIAN ACADEMY	TX	Y
445563	PLANO CHRISTIAN ACADEMY	TX	Y
445564	EVANGEL CHRISTIAN ACADEMY	TX	Y
445565	PLANO SENIOR HIGH SCHOOL	TX	N
445566	CLARK HIGH SCHOOL	TX	N
445567	VINES HIGH SCHOOL	TX	N
445568	WILLIAMS HIGH SCHOOL	TX	N
445569	PLANO EAST SENIOR HIGH SCHOOL	TX	N
445570	PLEASANTON HIGH SCHOOL	TX	N
445571	ESPERANZA ACADEMY	TX	Y
445572	JASPER HIGH SCHOOL	TX	N
445573	PLANO WEST SR HIGH SCHOOL	TX	N
445574	WILLOW BEND ACADEMY	TX	N
445575	TEMPLE BAPTIST CHRN ACAD	TX	N
445577	SPRING CREEK ACADEMY	TX	N
445585	CENTRAL HIGH SCHOOL	TX	N
445590	PONDER HIGH SCHOOL	TX	N
445595	POOLVILLE HIGH SCHOOL	TX	N
445597	PORT ARANSAS HIGH SCHOOL	TX	N
445601	BISHOP BYRNE HIGH SCHOOL	TX	N
445603	CENTRAL CHRISTIAN SCHOOL	TX	Y
445605	ABRAHAM LINCOLN SR HIGH SCHOOL	TX	Y
445608	PORT ARTHUR ADULT SCHOOL	TX	N
445615	STEPHEN F AUSTIN HIGH SCHOOL	TX	Y
445620	MEMORIAL HIGH SCHOOL	TX	N
445621	TRINITY BAPTIST CHRISTIAN SCH	TX	Y
445622	RIDGEWOOD CHRISTIAN SCHOOL	TX	N
445623	UNITED CHRISTIAN ACADEMY	TX	N
445625	PORT ISABEL HIGH SCHOOL	TX	N
445630	CALHOUN HIGH SCHOOL	TX	N
445631	CORNERSTONE CHRISTIAN ACAD	TX	Y
445632	HOPE HIGH SCHOOL	TX	N
445640	PORT NECHES-GROVES HIGH SCHOOL	TX	N
445641	JOYFUL SOUND CHRISTIAN ACADEMY	TX	N
445642	MARANATHA CHRISTIAN ACADEMY	TX	Y
445643	PORTER CHRISTIAN ACADEMY	TX	N
445645	POST HIGH SCHOOL	TX	N
445647	BEREAN BAPTIST ACADEMY	TX	Y
445648	RIVER OAKS BAPTIST ACADEMY	TX	N
445650	POTEET HIGH SCHOOL	TX	N
445652	TRI-CITIES CHRN SCH	TX	N
445655	POTH HIGH SCHOOL	TX	N
445658	POTTSBORO HIGH SCHOOL	TX	N
445660	POTTSVILLE HIGH SCHOOL	TX	Y
445670	NORTH LAMAR HIGH SCHOOL	TX	N
445672	LA POYNOR HIGH SCHOOL	TX	N
445677	BETHEL CHRISTIAN ACADEMY	TX	N
445680	PRAIRIE LEA HIGH SCHOOL	TX	N
445690	PREMONT HIGH SCHOOL	TX	N
445695	PRESIDIO HIGH SCHOOL	TX	N
445700	CARLISLE HIGH SCHOOL	TX	N
445705	PRIDDY HIGH SCHOOL	TX	N
445710	PRINCETON HIGH SCHOOL	TX	N
445711	GOOD SHEPHERD ACADEMY	TX	Y
445713	PROGRESO HIGH SCHOOL	TX	N
445715	PROSPER HIGH SCHOOL	TX	N
445725	PUTNAM HIGH SCHOOL	TX	Y
445734	WEST TEXAS STATE SCHOOL	TX	N
445735	QUAIL HIGH SCHOOL	TX	Y
445745	QUANAH HIGH SCHOOL	TX	N
445750	QUEEN CITY HIGH SCHOOL	TX	N
445755	THORNTON HIGH SCHOOL	TX	Y
445765	BOLES HOME HIGH SCHOOL	TX	N
445767	FORD HIGH SCHOOL	TX	N
445768	LAKEVIEW CHRISTIAN ACADEMY	TX	Y
445773	PASADENA MEMORIAL HIGH SCHOOL	TX	N
445775	QUITMAN HIGH SCHOOL	TX	N
445785	RALLS HIGH SCHOOL	TX	N
445788	RANDOLPH HIGH SCHOOL	TX	N
445789	MERRIMAN CHRISTIAN SCHOOLS	TX	N
445790	RANGER HIGH SCHOOL	TX	N
445795	RANKIN HIGH SCHOOL	TX	N
445798	LIGHTHOUSE CHRISTIAN ACADEMY	TX	Y
445800	RAYMONDVILLE HIGH SCHOOL	TX	N
445804	OVILLA CHRISTIAN SCHOOL	TX	N
445805	RED OAK HIGH SCHOOL	TX	N
445810	REDWATER HIGH SCHOOL	TX	N
445820	REFUGIO HIGH SCHOOL	TX	N
445832	RICE HIGH SCHOOL	TX	N
445835	RICHARDS HIGH SCHOOL	TX	N
445836	GLENWOOD SCHOOL	TX	Y
445837	CANYON CREEK CHRISTIAN ACADEMY	TX	N
445838	DALLAS LEARNING CENTER	TX	N
445839	J J PEARCE HIGH SCHOOL	TX	N
445840	RICHARDSON HIGH SCHOOL	TX	N
445841	L V BERKNER HIGH SCHOOL	TX	N
445842	RICHARDSON CHRISTIAN ACADEMY	TX	Y
445843	SABER ACADEMY HIGH SCHOOL	TX	N
445844	EVOLUTION ACADEMY CHARTER SCH	TX	N
445847	WEISE MEMORIAL ACADEMY	TX	Y
445855	RICHLAND SPRINGS HIGH SCHOOL	TX	N
445856	FOSTER HIGH SCHOOL	TX	N
445860	STEPHEN F AUSTIN HIGH SCHOOL	TX	N
445865	RIESEL HIGH SCHOOL	TX	N
445870	RIO GRANDE CITY HIGH SCHOOL	TX	N
445875	RIO HONDO HIGH SCHOOL	TX	N
445880	RIO VISTA HIGH SCHOOL	TX	N
445885	RISING STAR HIGH SCHOOL	TX	N
445887	KAUFER HIGH SCHOOL	TX	N
445894	NORTHWEST ALLIANCE ACADEMY	TX	N
445895	ROBERT LEE HIGH SCHOOL	TX	N
445897	ALTERNATIVE LEARNING CENTER	TX	N
445900	ROBSTOWN HIGH SCHOOL	TX	N
445902	ST JOHN HIGH SCHOOL	TX	Y
445905	ROBY HIGH SCHOOL	TX	N
445910	ROCHELLE HIGH SCHOOL	TX	N
445915	ROCHESTER HIGH SCHOOL	TX	N
445925	ROCKDALE HIGH SCHOOL	TX	N
445931	LIGHTHOUSE CHRISTIAN SCHOOL	TX	N
445935	ROCKPORT-FULTON HIGH SCHOOL	TX	N
445940	ROCKSPRINGS HIGH SCHOOL	TX	N
445943	HERITAGE CHRISTIAN ACADEMY	TX	N
445945	ROCKWALL CHRISTIAN ACADEMY	TX	N
445951	ROCKWALL CHRISTIAN S	TX	Y
445952	ROCKWALL HIGH SCHOOL	TX	N
445955	ROGERS HIGH SCHOOL	TX	N
445960	ROMA CHRISTIAN ACADEMY	TX	Y
445965	ROMA HIGH SCHOOL	TX	N
445968	LIVING WORD CHRISTIAN SCHOOL	TX	Y
445970	ROPES HIGH SCHOOL	TX	N
445975	HIGHLAND HIGH SCHOOL	TX	N
445980	ROSCOE HIGH SCHOOL	TX	N
445985	ROSEBUD-LOTT HIGH SCHOOL	TX	N
445997	BEN FRANKLIN TERRY HIGH SCHOOL	TX	N
446000	LAMAR CONSOLIDATED HIGH SCHOOL	TX	N
446002	LIVING WATER CHRISTIAN SCHOOL	TX	N
446010	HOBBS HIGH SCHOOL	TX	Y
446011	HOBBS HIGH SCHOOL (SPECIAL)	TX	Y
446015	ROTAN HIGH SCHOOL	TX	N
446016	ROWLETT CHRISTIAN ACADEMY	TX	N
446017	ROWLETT HIGH SCHOOL	TX	N
446018	CALVARY CHRISTIAN SCHOOL	TX	Y
446020	COVENANT CHRISTIAN ACADEMY	TX	N
446024	NEW HEARTS CHRISTIAN ACADEMY	TX	Y
446025	ROUND ROCK HIGH SCHOOL	TX	N
446026	ROUND ROCK CHRISTIAN ACADEMY	TX	N
446029	WORD OF LIFE CHRISTIAN SCHOOL	TX	Y
446035	ST JOSEPHS HIGH SCH	TX	Y
446037	STONY POINT HIGH SCHOOL	TX	N
446045	ROXTON HIGH SCHOOL	TX	N
446050	ROYSE CITY HIGH SCHOOL	TX	N
446055	RULE HIGH SCHOOL	TX	N
446060	RUNGE HIGH SCHOOL	TX	N
446070	RUSK HIGH SCHOOL	TX	N
446075	SABINAL HIGH SCHOOL	TX	N
446080	SABINE PASS HIGH SCHOOL	TX	N
446082	SACHSE HIGH SCHOOL	TX	N
446083	S AND S HIGH SCHOOL	TX	N
446084	W E BOSWELL HIGH SCHOOL	TX	N
446085	SAINT JO HIGH SCHOOL	TX	N
446086	LIBERTY BAPTIST CHRISTIAN SCH	TX	N
446090	SALADO HIGH SCHOOL	TX	N
446095	SALTILLO HIGH SCHOOL	TX	N
446100	SAMNORWOOD HIGH SCHOOL	TX	N
446102	ACADEMY CAREERS & TECH CHARTER	TX	N
446103	NAVARRO ACADEMY	TX	N
446104	BEAUTIFUL GATE BAPTIST SCHOOL	TX	Y
446105	CORNERSTONE CHRISTIAN HS	TX	N
446106	ANGELO CHRISTIAN SCHOOL	TX	N
446107	BAPTIST TEMPLE SCHOOLS	TX	Y
446108	CORNERSTONE CHRISTIAN SCHOOL	TX	N
446109	HARVEST BAPTIST SCHOOL	TX	Y
446110	LAKE VIEW HIGH SCHOOL	TX	N
446111	GRAPE CREEK HIGH SCHOOL	TX	N
446112	EDGEWOOD ACADEMY	TX	N
446113	CAREER PLUS LEARNING ACADEMY	TX	N
446114	PAYS SCHOOL	TX	N
446115	CENTRAL HIGH SCHOOL	TX	N
446116	RIVERSIDE CHRISTIAN ACADEMY	TX	Y
446117	ALAMO CITY CHRISTIAN ACADEMY	TX	N
446118	ACADEMY OF CREATIVE EDUCATION	TX	N
446119	BUSINESS CAREERS HIGH SCHOOL	TX	N
446120	ALAMO HEIGHTS HIGH SCHOOL	TX	N
446121	BELIEVERS ACADEMY	TX	N
446122	ANTONIAN COLLEGE PREP SCHOOL	TX	N
446123	BLESSED HOPE ACADEMY	TX	N
446124	B B C CHRISTIAN ACADEMY	TX	N
446125	BLESSED SACRAMENT ACAD CHARTER	TX	N
446126	CHALLENGE HIGH SCHOOL	TX	N
446127	CASTLE HILLS CHRISTIAN ACADEMY	TX	Y
446128	CENTER HIGH SCHOOL	TX	N
446129	CASTLE HILLS FIRST BAPTIST SCH	TX	N
446130	CENTRAL CATHOLIC HIGH SCHOOL	TX	N
446131	COVENANT SCHOOL OF SAN ANTONIO	TX	Y
446132	DOUGLAS MACARTHUR HIGH SCHOOL	TX	N
446133	FRANK M TEJEDA ACADEMY	TX	N
446134	COMPENTENCY BASED HIGH SCHOOL	TX	N
446135	EAST CENTRAL HIGH SCHOOL	TX	N
446136	SOUTH SAN ACADEMY	TX	N
446137	SOUTH SAN ANTONIO ACADEMY	TX	N
446138	EDGEWOOD CAREER CENTER	TX	N
446139	COMMUNICATION ARTS HIGH SCHOOL	TX	N
446140	EDGEWOOD HIGH SCHOOL	TX	Y
446141	EDITH STEIN ACADEMY	TX	Y
446142	ELOISE JAPHET HIGH SCHOOL	TX	Y
446143	FAITH OUTREACH CHRISTIAN ACAD	TX	Y
446144	INTERNATIONAL SCHLS AMERICAS	TX	N
446145	GW BRACKENRIDGE HIGH SCHOOL	TX	N
446146	GATEWAY CHRISTIAN SCHOOL	TX	N
446147	SAN ANTONIO CHRISTIAN HS	TX	N
446148	NORTHSIDE HEALTH CAREERS H S	TX	N
446149	HIGH TECHNOLOGY HIGH SCHOOL	TX	N
446150	HARLANDALE SENIOR HIGH SCHOOL	TX	N
446151	HIGHLANDS HIGH SCHOOL	TX	N
446152	HOLY CROSS OF SAN ANTONIO	TX	N
446153	HEALY MURPHY CENTER	TX	N
446154	JAMES MADISON HIGH SCHOOL	TX	N
446155	INCARNATE WORD HIGH SCHOOL	TX	N
446156	JOHN JAY HIGH SCHOOL	TX	N
446157	JOHN F KENNEDY HIGH SCHOOL	TX	N
446158	KEYSTONE SCHOOL	TX	N
446159	HOLMGREEN HIGH SCHOOL	TX	Y
446160	LITTLE FLOWER H S	TX	Y
446161	VIRGINIA ALLRED STACEY JR/SR	TX	N
